Date,TeamA,TeamB,ScoreA,ScoreB,Tournament,Location,RatingChangeA,RatingChangeB,NewRatingA,NewRatingB
2024-01-15,South Korea,Bahrain,3,1,Asian Cup,Qatar,+8,-8,1811,1416
2024-01-15,Jordan,Malaysia,4,0,Asian Cup,Qatar,+22,-22,1535,1281
2024-01-15,Iraq,Indonesia,3,1,Asian Cup,Qatar,+9,-9,1624,1249
2024-01-15,Senegal,Gambia,3,0,African Nations Cup,Ivory Coast,+11,-11,1743,1388
2024-01-15,Cameroon,Guinea,1,1,African Nations Cup,Ivory Coast,-11,+11,1605,1460
2024-01-15,Algeria,Angola,1,1,African Nations Cup,Ivory Coast,-18,+18,1718,1427
2024-01-16,Thailand,Kyrgyzstan,2,0,Asian Cup,Qatar,+26,-26,1407,1242
2024-01-16,Saudi Arabia,Oman,2,1,Asian Cup,Qatar,+24,-24,1609,1542
2024-01-16,Namibia,Tunisia,1,0,African Nations Cup,Ivory Coast,+44,-44,1432,1691
2024-01-16,Mali,South Africa,2,0,African Nations Cup,Ivory Coast,+23,-23,1645,1458
2024-01-16,Burkina Faso,Mauritania,1,0,African Nations Cup,Ivory Coast,+14,-14,1585,1387
2024-01-17,Qatar,Tajikistan,1,0,Asian Cup,Qatar,+9,-9,1542,1372
2024-01-17,China,Lebanon,0,0,Asian Cup,Qatar,-9,+9,1418,1306
2024-01-17,Morocco,Tanzania,3,0,African Nations Cup,Ivory Coast,+5,-5,1853,1344
2024-01-17,Democratic Republic of Congo,Zambia,1,1,African Nations Cup,Ivory Coast,0,0,1489,1493
2024-01-17,Iceland,Honduras,2,0,Friendly,the United States,+17,-17,1505,1515
2024-01-18,Uzbekistan,India,3,0,Asian Cup,Qatar,+9,-9,1641,1248
2024-01-18,Palestine,United Arab Emirates,1,1,Asian Cup,Qatar,+8,-8,1409,1515
2024-01-18,Australia,Syria,1,0,Asian Cup,Qatar,+6,-6,1796,1425
2024-01-18,Ivory Coast,Nigeria,0,1,African Nations Cup,Ivory Coast,-38,+38,1618,1602
2024-01-18,Equatorial Guinea,Guinea-Bissau,4,2,African Nations Cup,Ivory Coast,+26,-26,1536,1375
2024-01-18,Egypt,Ghana,2,2,African Nations Cup,Ivory Coast,-11,+11,1659,1525
2024-01-19,Uganda,Kuwait,2,0,Friendly,Egypt,+15,-15,1383,1347
2024-01-19,Iraq,Japan,2,1,Asian Cup,Qatar,+42,-42,1666,1870
2024-01-19,Iran,Hong Kong,1,0,Asian Cup,Qatar,+1,-1,1837,1072
2024-01-19,Indonesia,Vietnam,1,0,Asian Cup,Qatar,+34,-34,1283,1341
2024-01-19,Senegal,Cameroon,3,1,African Nations Cup,Ivory Coast,+23,-23,1766,1582
2024-01-19,Guinea,Gambia,1,0,African Nations Cup,Ivory Coast,+20,-20,1480,1368
2024-01-19,Cape Verde,Mozambique,3,0,African Nations Cup,Ivory Coast,+29,-29,1536,1355
2024-01-20,Jordan,South Korea,2,2,Asian Cup,Qatar,+17,-17,1552,1794
2024-01-20,Bahrain,Malaysia,1,0,Asian Cup,Qatar,+16,-16,1432,1265
2024-01-20,Mali,Tunisia,1,1,African Nations Cup,Ivory Coast,+3,-3,1648,1688
2024-01-20,Angola,Mauritania,3,2,African Nations Cup,Ivory Coast,+22,-22,1449,1365
2024-01-20,Algeria,Burkina Faso,2,2,African Nations Cup,Ivory Coast,-9,+9,1709,1594
2024-01-20,United States,Slovenia,0,1,Friendly,the United States,-14,+14,1762,1724
2024-01-21,Saudi Arabia,Kyrgyzstan,2,0,Asian Cup,Qatar,+8,-8,1617,1234
2024-01-21,Oman,Thailand,0,0,Asian Cup,Qatar,-9,+9,1533,1416
2024-01-21,Tanzania,Zambia,1,1,African Nations Cup,Ivory Coast,+10,-10,1354,1483
2024-01-21,South Africa,Namibia,4,0,African Nations Cup,Ivory Coast,+43,-43,1501,1389
2024-01-21,Democratic Republic of Congo,Morocco,1,1,African Nations Cup,Ivory Coast,+20,-20,1509,1833
2024-01-22,Tajikistan,Lebanon,2,1,Asian Cup,Qatar,+20,-20,1392,1286
2024-01-22,Qatar,China,1,0,Asian Cup,Qatar,+11,-11,1553,1407
2024-01-22,Nigeria,Guinea-Bissau,1,0,African Nations Cup,Ivory Coast,+11,-11,1613,1364
2024-01-22,Ivory Coast,Equatorial Guinea,0,4,African Nations Cup,Ivory Coast,-69,+69,1549,1605
2024-01-22,Ghana,Mozambique,2,2,African Nations Cup,Ivory Coast,-11,+11,1514,1366
2024-01-22,Cape Verde,Egypt,2,2,African Nations Cup,Ivory Coast,+8,-8,1544,1651
2024-01-23,Syria,India,1,0,Asian Cup,Qatar,+13,-13,1438,1235
2024-01-23,Palestine,Hong Kong,3,0,Asian Cup,Qatar,+11,-11,1420,1061
2024-01-23,Iran,United Arab Emirates,2,1,Asian Cup,Qatar,+7,-7,1844,1508
2024-01-23,Australia,Uzbekistan,1,1,Asian Cup,Qatar,-10,+10,1786,1651
2024-01-23,Senegal,Guinea,2,0,African Nations Cup,Ivory Coast,+12,-12,1778,1468
2024-01-23,Mauritania,Algeria,1,0,African Nations Cup,Ivory Coast,+44,-44,1409,1665
2024-01-23,Cameroon,Gambia,3,2,African Nations Cup,Ivory Coast,+11,-11,1593,1357
2024-01-23,Angola,Burkina Faso,2,0,African Nations Cup,Ivory Coast,+52,-52,1501,1542
2024-01-24,Japan,Indonesia,3,1,Asian Cup,Qatar,+2,-2,1872,1281
2024-01-24,Iraq,Vietnam,3,2,Asian Cup,Qatar,+7,-7,1673,1334
2024-01-24,South Africa,Tunisia,0,0,African Nations Cup,Ivory Coast,+12,-12,1513,1676
2024-01-24,Morocco,Zambia,1,0,African Nations Cup,Ivory Coast,+6,-6,1839,1477
2024-01-24,Mali,Namibia,0,0,African Nations Cup,Ivory Coast,-16,+16,1632,1405
2024-01-24,Democratic Republic of Congo,Tanzania,0,0,African Nations Cup,Ivory Coast,-10,+10,1499,1364
2024-01-25,Saudi Arabia,Thailand,0,0,Asian Cup,Qatar,-13,+13,1604,1429
2024-01-25,Malaysia,South Korea,3,3,Asian Cup,Qatar,+23,-23,1288,1771
2024-01-25,Kyrgyzstan,Oman,1,1,Asian Cup,Qatar,+17,-17,1251,1516
2024-01-25,Bahrain,Jordan,1,0,Asian Cup,Qatar,+33,-33,1465,1519
2024-01-27,Nigeria,Cameroon,2,0,African Nations Cup,Ivory Coast,+35,-35,1648,1558
2024-01-27,Angola,Namibia,3,0,African Nations Cup,Ivory Coast,+32,-32,1533,1373
2024-01-28,Tajikistan,United Arab Emirates,1,1,Asian Cup,Qatar,+8,-8,1400,1500
2024-01-28,Australia,Indonesia,4,0,Asian Cup,Qatar,+5,-5,1791,1276
2024-01-28,Guinea,Equatorial Guinea,1,0,African Nations Cup,Ivory Coast,+34,-34,1502,1571
2024-01-28,Democratic Republic of Congo,Egypt,1,1,African Nations Cup,Ivory Coast,+10,-10,1509,1641
2024-01-29,Qatar,Palestine,2,1,Asian Cup,Qatar,+10,-10,1563,1410
2024-01-29,Jordan,Iraq,3,2,Asian Cup,Qatar,+35,-35,1554,1638
2024-01-29,Ivory Coast,Senegal,1,1,African Nations Cup,Ivory Coast,+9,-9,1558,1769
2024-01-29,Cape Verde,Mauritania,1,0,African Nations Cup,Ivory Coast,+16,-16,1560,1393
2024-01-30,Uzbekistan,Thailand,2,1,Asian Cup,Qatar,+11,-11,1662,1418
2024-01-30,Saudi Arabia,South Korea,1,1,Asian Cup,Qatar,+11,-11,1615,1760
2024-01-30,South Africa,Morocco,2,0,African Nations Cup,Ivory Coast,+65,-65,1578,1774
2024-01-30,Mali,Burkina Faso,2,1,African Nations Cup,Ivory Coast,+19,-19,1651,1523
2024-01-31,Japan,Bahrain,3,1,Asian Cup,Qatar,+7,-7,1879,1458
2024-01-31,Iran,Syria,1,1,Asian Cup,Qatar,-21,+21,1823,1459
2024-02-02,South Korea,Australia,2,1,Asian Cup,Qatar,+27,-27,1787,1764
2024-02-02,Jordan,Tajikistan,1,0,Asian Cup,Qatar,+15,-15,1569,1385
2024-02-02,Nigeria,Angola,1,0,African Nations Cup,Ivory Coast,+17,-17,1665,1516
2024-02-02,Democratic Republic of Congo,Guinea,3,1,African Nations Cup,Ivory Coast,+37,-37,1546,1465
2024-02-02,Costa Rica,El Salvador,2,0,Friendly,Costa Rica,+5,-5,1582,1404
2024-02-03,Qatar,Uzbekistan,1,1,Asian Cup,Qatar,0,0,1563,1662
2024-02-03,Iran,Japan,2,1,Asian Cup,Qatar,+29,-29,1852,1850
2024-02-03,Ivory Coast,Mali,2,1,African Nations Cup,Ivory Coast,+24,-24,1582,1627
2024-02-03,Cape Verde,South Africa,0,0,African Nations Cup,Ivory Coast,+1,-1,1561,1577
2024-02-06,Jordan,South Korea,2,0,Asian Cup,Qatar,+58,-58,1627,1729
2024-02-07,Qatar,Iran,3,2,Asian Cup,Qatar,+37,-37,1600,1815
2024-02-07,Nigeria,South Africa,1,1,African Nations Cup,Ivory Coast,-6,+6,1659,1583
2024-02-07,Ivory Coast,Democratic Republic of Congo,1,0,African Nations Cup,Ivory Coast,+16,-16,1598,1530
2024-02-10,Qatar,Jordan,3,1,Asian Cup,Qatar,+30,-30,1630,1597
2024-02-10,Democratic Republic of Congo,South Africa,0,0,African Nations Cup,Ivory Coast,+4,-4,1534,1579
2024-02-11,Ivory Coast,Nigeria,2,1,African Nations Cup,Ivory Coast,+22,-22,1620,1637
2024-03-01,Trinidad and Tobago,Jamaica,0,1,Friendly,Trinidad and Tobago,-8,+8,1424,1626
2024-03-03,Trinidad and Tobago,Jamaica,0,0,Friendly,Trinidad and Tobago,+3,-3,1427,1623
2024-03-10,Bangladesh,Sudan,0,0,Friendly,Saudi Arabia,+8,-8,945,1308
2024-03-14,Sudan,Bangladesh,3,0,Friendly,Saudi Arabia,+4,-4,1312,941
2024-03-14,Kazakhstan,Turkmenistan,2,0,Friendly,the United Arab Emirates,+5,-5,1486,1215
2024-03-15,Malaysia,Nepal,5,1,Friendly,Malaysia,+2,-2,1290,892
2024-03-17,Sint Maarten,Anguilla,1,1,Friendly,Sint Maarten,-8,+8,872,556
2024-03-18,Solomon Islands,Fiji,2,1,Friendly,the Solomon Islands,+5,-5,1313,1199
2024-03-20,San Marino,Saint Kitts and Nevis,1,3,Friendly,San Marino,-7,+7,771,1086
2024-03-20,Bonaire,El Salvador,1,1,Friendly,the United States,+9,-9,842,1395
2024-03-20,Tonga,Samoa,1,4,Oceania Nations Cup qualifier,Tonga,-28,+28,497,727
2024-03-20,Liberia,Djibouti,2,0,African Nations Cup qualifier,Morocco,+8,-8,1269,916
2024-03-20,Eswatini,Somalia,3,0,African Nations Cup qualifier,Morocco,+8,-8,1266,890
2024-03-21,Solomon Islands,Fiji,0,2,Friendly,the Solomon Islands,-23,+23,1290,1222
2024-03-21,Russia,Serbia,4,0,Friendly,Russia,+16,-16,1772,1786
2024-03-21,Portugal,Sweden,5,2,Friendly,Portugal,+3,-3,2035,1692
2024-03-21,Montenegro,Belarus,2,0,Friendly,Turkey,+12,-12,1561,1457
2024-03-21,Malta,Slovenia,2,2,Friendly,Malta,+8,-8,1258,1716
2024-03-21,Italy,Venezuela,2,1,Friendly,the United States,+5,-5,1942,1751
2024-03-21,Guinea,Vanuatu,6,0,Friendly tournament,Saudi Arabia,+6,-6,1471,1074
2024-03-21,Ethiopia,Lesotho,1,2,Friendly,Ethiopia,-14,+14,1289,1256
2024-03-21,Ecuador,Guatemala,2,0,Friendly,the United States,+3,-3,1886,1482
2024-03-21,Cyprus,Latvia,1,1,Friendly,Cyprus,-2,+2,1321,1349
2024-03-21,Cape Verde,Guyana,1,0,Friendly tournament,Saudi Arabia,+5,-5,1566,1269
2024-03-21,Belize,Puerto Rico,1,1,Friendly,Belize,0,0,1058,1147
2024-03-21,Andorra,South Africa,1,1,Friendly tournament,Algeria,+13,-13,1115,1566
2024-03-21,United Arab Emirates,Yemen,2,1,World Cup and Asian Cup qualifier,the United Arab Emirates,+2,-2,1502,1100
2024-03-21,Taiwan,Kyrgyzstan,0,2,World Cup and Asian Cup qualifier,Taiwan,-13,+13,911,1264
2024-03-21,South Korea,Thailand,1,1,World Cup and Asian Cup qualifier,South Korea,-17,+17,1712,1435
2024-03-21,Singapore,China,2,2,World Cup and Asian Cup qualifier,Singapore,+10,-10,1125,1397
2024-03-21,Saudi Arabia,Tajikistan,1,0,World Cup and Asian Cup qualifier,Saudi Arabia,+5,-5,1620,1380
2024-03-21,Qatar,Kuwait,3,0,World Cup and Asian Cup qualifier,Qatar,+7,-7,1637,1340
2024-03-21,Palestine,Bangladesh,5,0,World Cup and Asian Cup qualifier,Kuwait,+5,-5,1415,936
2024-03-21,Pakistan,Jordan,0,3,World Cup and Asian Cup qualifier,Pakistan,-1,+1,828,1598
2024-03-21,Oman,Malaysia,2,0,World Cup and Asian Cup qualifier,Oman,+8,-8,1524,1282
2024-03-21,Myanmar,Syria,1,1,World Cup and Asian Cup qualifier,Myanmar,+17,-17,923,1442
2024-03-21,Japan,North Korea,1,0,World Cup and Asian Cup qualifier,Japan,+1,-1,1851,1366
2024-03-21,Iraq,Philippines,1,0,World Cup and Asian Cup qualifier,Iraq,+1,-1,1639,1049
2024-03-21,Iran,Turkmenistan,5,0,World Cup and Asian Cup qualifier,Iran,+1,-1,1816,1214
2024-03-21,Indonesia,Vietnam,1,0,World Cup and Asian Cup qualifier,Indonesia,+18,-18,1294,1316
2024-03-21,Hong Kong,Uzbekistan,0,2,World Cup and Asian Cup qualifier,Hong Kong,-3,+3,1058,1665
2024-03-21,Bahrain,Nepal,5,0,World Cup and Asian Cup qualifier,Bahrain,+2,-2,1460,890
2024-03-21,Australia,Lebanon,2,0,World Cup and Asian Cup qualifier,Australia,+2,-2,1766,1284
2024-03-21,Afghanistan,India,0,0,World Cup and Asian Cup qualifier,Saudi Arabia,+9,-9,1082,1226
2024-03-21,Lithuania,Gibraltar,1,0,European Nations League C,Portugal,+7,-7,1327,1052
2024-03-21,Wales,Finland,4,1,European Championship qualifier,Wales,+20,-20,1716,1621
2024-03-21,Poland,Estonia,5,1,European Championship qualifier,Poland,+5,-5,1715,1358
2024-03-21,Iceland,Israel,4,1,European Championship qualifier,Hungary,+45,-45,1550,1558
2024-03-21,Greece,Kazakhstan,5,0,European Championship qualifier,Greece,+10,-10,1739,1476
2024-03-21,Georgia,Luxembourg,2,0,European Championship qualifier,Georgia,+13,-13,1651,1507
2024-03-21,Bosnia and Herzegovina,Ukraine,1,2,European Championship qualifier,Bosnia and Herzegovina,-7,+7,1478,1857
2024-03-21,United States,Jamaica,3,1,CONCACAF Nations League,the United States,+12,-12,1774,1611
2024-03-21,Mexico,Panama,3,0,CONCACAF Nations League,the United States,+32,-32,1826,1734
2024-03-22,Togo,Niger,2,1,Friendly,Morocco,+6,-6,1390,1233
2024-03-22,Sudan,Guinea-Bissau,1,0,Friendly,Morocco,+11,-11,1323,1353
2024-03-22,Sri Lanka,Papua New Guinea,0,0,Friendly tournament,Sri Lanka,+11,-11,695,1096
2024-03-22,Senegal,Gabon,3,0,Friendly,France,+5,-5,1774,1437
2024-03-22,Romania,Northern Ireland,1,1,Friendly,Romania,-7,+7,1667,1498
2024-03-22,Peru,Nicaragua,2,0,Friendly,Peru,+2,-2,1745,1330
2024-03-22,Norway,Czechia,1,2,Friendly,Norway,-13,+13,1741,1770
2024-03-22,Nigeria,Ghana,2,1,Friendly,Morocco,+7,-7,1644,1507
2024-03-22,Netherlands,Scotland,4,0,Friendly,the Netherlands,+7,-7,1978,1794
2024-03-22,Morocco,Angola,1,0,Friendly,Morocco,+2,-2,1776,1514
2024-03-22,Moldova,North Macedonia,1,1,Friendly,Turkey,+6,-6,1345,1562
2024-03-22,Mali,Mauritania,2,0,Friendly,Morocco,+6,-6,1633,1387
2024-03-22,Madagascar,Burundi,1,0,Friendly tournament,Madagascar,+10,-10,1326,1277
2024-03-22,Libya,Burkina Faso,2,1,Friendly,Morocco,+13,-13,1410,1510
2024-03-22,Hungary,Turkey,1,0,Friendly,Hungary,+6,-6,1840,1760
2024-03-22,Faroe Islands,Liechtenstein,4,0,Friendly,Spain,+5,-5,1270,951
2024-03-22,Equatorial Guinea,Cambodia,2,0,Friendly tournament,Saudi Arabia,+1,-1,1572,846
2024-03-22,Egypt,New Zealand,1,0,Friendly tournament,Egypt,+7,-7,1648,1519
2024-03-22,Comoros,Uganda,4,0,Friendly,Morocco,+24,-24,1299,1359
2024-03-22,Colombia,Spain,1,0,Friendly,England,+11,-11,1996,2022
2024-03-22,Chile,Albania,3,0,Friendly,Italy,+14,-14,1714,1617
2024-03-22,Central African Republic,Bhutan,6,0,Friendly tournament,Sri Lanka,+1,-1,1307,619
2024-03-22,Bulgaria,Tanzania,1,0,Friendly tournament,Azerbaijan,+11,-11,1468,1353
2024-03-22,Botswana,Rwanda,0,0,Friendly tournament,Madagascar,-2,+2,1346,1310
2024-03-22,Bermuda,Brunei,2,0,Friendly tournament,Saudi Arabia,+2,-2,1151,593
2024-03-22,Azerbaijan,Mongolia,1,0,Friendly tournament,Azerbaijan,0,0,1498,793
2024-03-22,Armenia,Kosovo,0,1,Friendly,Armenia,-12,+12,1458,1512
2024-03-22,Argentina,El Salvador,3,0,Friendly,the United States,0,0,2138,1395
2024-03-22,Algeria,Bolivia,3,2,Friendly tournament,Algeria,+9,-9,1674,1603
2024-03-22,São Tomé and Príncipe,South Sudan,1,1,African Nations Cup qualifier,Morocco,+5,-5,1062,1142
2024-03-22,Chad,Mauritius,1,0,African Nations Cup qualifier,Cameroon,+14,-14,1173,1029
2024-03-22,US Virgin Islands,British Virgin Islands,1,1,World Cup qualifier,the US Virgin Islands,-3,+3,610,662
2024-03-22,Anguilla,Turks and Caicos Islands,0,0,World Cup qualifier,Anguilla,+3,-3,559,702
2024-03-23,Zambia,Zimbabwe,2,2,Friendly tournament,Malawi,-6,+6,1471,1342
2024-03-23,Slovakia,Austria,0,2,Friendly,Slovakia,-12,+12,1650,1847
2024-03-23,Malawi,Kenya,0,4,Friendly tournament,Malawi,-36,+36,1314,1386
2024-03-23,Ireland,Belgium,0,0,Friendly,Ireland,+7,-7,1616,1983
2024-03-23,French Guiana,Haiti,1,1,Friendly,French Guiana,+3,-3,1287,1494
2024-03-23,France,Germany,0,2,Friendly,France,-26,+26,2084,1912
2024-03-23,England,Brazil,0,1,Friendly,England,-13,+13,2002,2025
2024-03-23,Dominican Republic,Aruba,2,0,Friendly,the Dominican Republic,+4,-4,1210,998
2024-03-23,Denmark,Switzerland,0,0,Friendly,Denmark,-4,+4,1821,1796
2024-03-23,Croatia,Tunisia,0,0,Friendly tournament,Egypt,-10,+10,1942,1686
2024-03-23,Benin,Ivory Coast,2,2,Friendly,France,+7,-7,1355,1613
2024-03-23,Samoa,Cook Islands,1,0,Oceania Nations Cup qualifier,Tonga,+18,-18,745,669
2024-03-23,Costa Rica,Honduras,3,1,Copa América qualifier,the United States,+24,-24,1606,1491
2024-03-23,Canada,Trinidad and Tobago,2,0,Copa América qualifier,the United States,+10,-10,1716,1417
2024-03-24,San Marino,Saint Kitts and Nevis,0,0,Friendly,San Marino,+6,-6,777,1080
2024-03-24,Martinique,Suriname,1,1,Friendly,the Netherlands,-4,+4,1437,1307
2024-03-24,Italy,Ecuador,2,0,Friendly,the United States,+13,-13,1955,1873
2024-03-24,Guatemala,Venezuela,0,0,Friendly,the United States,+6,-6,1488,1745
2024-03-24,Ethiopia,Lesotho,2,1,Friendly,Ethiopia,+6,-6,1295,1250
2024-03-24,Belize,Puerto Rico,3,0,Friendly,Belize,+17,-17,1075,1130
2024-03-24,United States,Mexico,2,0,CONCACAF Nations League,the United States,+26,-26,1800,1800
2024-03-24,Jamaica,Panama,1,0,CONCACAF Nations League,the United States,+27,-27,1638,1707
2024-03-25,Tanzania,Mongolia,3,0,Friendly tournament,Azerbaijan,+2,-2,1355,791
2024-03-25,Sweden,Albania,1,0,Friendly,Sweden,+5,-5,1697,1612
2024-03-25,Sri Lanka,Bhutan,2,0,Friendly tournament,Sri Lanka,+12,-12,707,607
2024-03-25,Montenegro,North Macedonia,1,0,Friendly,Turkey,+10,-10,1571,1552
2024-03-25,Madagascar,Rwanda,0,2,Friendly tournament,Madagascar,-30,+30,1296,1340
2024-03-25,Guinea-Bissau,Sudan,2,1,Friendly,Morocco,+9,-9,1362,1314
2024-03-25,Guinea,Bermuda,5,1,Friendly tournament,Saudi Arabia,+8,-8,1479,1143
2024-03-25,Cyprus,Serbia,0,1,Friendly,Cyprus,-2,+2,1319,1788
2024-03-25,Congo,Gabon,1,1,Friendly,France,+4,-4,1274,1433
2024-03-25,Central African Republic,Papua New Guinea,4,0,Friendly tournament,Sri Lanka,+13,-13,1320,1083
2024-03-25,Cape Verde,Equatorial Guinea,1,0,Friendly tournament,Saudi Arabia,+15,-15,1581,1557
2024-03-25,Botswana,Burundi,0,0,Friendly tournament,Madagascar,-3,+3,1343,1280
2024-03-25,Bolivia,Andorra,1,0,Friendly tournament,Algeria,+2,-2,1605,1113
2024-03-25,Azerbaijan,Bulgaria,1,1,Friendly tournament,Azerbaijan,-5,+5,1493,1473
2024-03-25,Angola,Comoros,0,0,Friendly,Morocco,-6,+6,1508,1305
2024-03-26,Spain,Brazil,3,3,Friendly,Spain,-3,+3,2019,2028
2024-03-26,Slovenia,Portugal,2,0,Friendly,Slovenia,+23,-23,1739,2012
2024-03-26,Senegal,Benin,1,0,Friendly,France,+2,-2,1776,1353
2024-03-26,Scotland,Northern Ireland,0,1,Friendly,Scotland,-18,+18,1776,1516
2024-03-26,Peru,Dominican Republic,4,1,Friendly,Peru,+1,-1,1746,1209
2024-03-26,Norway,Slovakia,1,1,Friendly,Norway,-5,+5,1736,1655
2024-03-26,Nicaragua,Cuba,0,1,Friendly,Nicaragua,-14,+14,1316,1305
2024-03-26,New Zealand,Tunisia,0,0,Friendly tournament,Egypt,+7,-7,1526,1679
2024-03-26,Morocco,Mauritania,0,0,Friendly,Morocco,-9,+9,1767,1396
2024-03-26,Moldova,Cayman Islands,4,0,Friendly,Turkey,+2,-2,1347,799
2024-03-26,Malta,Belarus,0,0,Friendly,Malta,+3,-3,1261,1454
2024-03-26,Mali,Nigeria,2,0,Friendly,Morocco,+15,-15,1648,1629
2024-03-26,Malawi,Zambia,1,2,Friendly tournament,Malawi,-13,+13,1301,1484
2024-03-26,Luxembourg,Kazakhstan,2,1,Friendly,Luxembourg,+6,-6,1513,1470
2024-03-26,Libya,Togo,1,1,Friendly,Morocco,-1,+1,1409,1391
2024-03-26,Latvia,Liechtenstein,1,1,Friendly,Cyprus,-8,+8,1341,959
2024-03-26,Kenya,Zimbabwe,3,1,Friendly tournament,Malawi,+20,-20,1406,1322
2024-03-26,Ivory Coast,Uruguay,2,1,Friendly,France,+18,-18,1631,1989
